Datetime,Tweet Id,Text,Username,Like Count,Reply Count,Retweet Count,Country
2020-05-09 16:35:19+00:00,1259160030349148162,"⁦⁦@PMOIndia⁩ leads India’s fight against #coronavirus from the front. His popularity is over 70% finds survey by @TimesNow⁩. Shows people’s confidence in the leadership of ⁦@narendramodi⁩ during extraordinary times caused by pandemic.

https://t.co/7MU8Pp7AGl",nsitharaman,7422,2389,1289,India
2020-04-22 08:28:57+00:00,1252877038324613121,Public opinion based approval ratings of world leaders shown in the charts. @PMOIndia leads #IndiaFightsCorona from the front. Consistent high approval ratings for @narendramodi. Nation has confidence in its leadership in an extraordinary situation due a pandemic. https://t.co/fwrRDsp0o7,nsitharaman,6081,540,1561,India
2020-04-14 05:10:38+00:00,1249928024889278464,"We have to be alert that there shall be no new #Corona #hotspots. We have to be as careful as we have been all this while. Lockdown is extended till 2 May 2020, says @PMOIndia.",nsitharaman,10103,663,1012,India
2020-04-14 04:48:29+00:00,1249922449501638656,"We have to be alert that there shall be no new #Corona #hotspots. We have to be as careful as we have been all this while. Lockdown is extended till 2 May 2020, says @PMOIndia",nsitharaman,5584,525,626,India
2020-04-13 06:19:10+00:00,1249582885226426374,Back to working in North Block office with a home-made mask this morning. https://t.co/SlkxZdYuab,nsitharaman,28546,1352,2048,India
2020-04-05 16:08:39+00:00,1246832128588787712,"From a friend’s family in Gangtok, Sikkim. They wrote saying they lit the Chimi (butter lamps), “offering prayers for our fight against this global pandemic.” #IndiaFightsCoronavirus https://t.co/EuCKDkG7N5",nsitharaman,3724,48,396,India
2020-04-05 11:46:21+00:00,1246766122013089792,Wish to thank the staff and officers of @FinMinIndia inclusive of those in PSBs who have come forward and contributed ₹430 crore towards @PMCares PM-CARES Fund to combat COVID-19 outbreak. https://t.co/ngZvE9JqV4.,nsitharaman,3649,198,628,India
2020-04-03 03:46:40+00:00,1245920630232375297,"Let’s defeat #Corona together. Let Ma Bharati win. Remember on Sunday, 5 April, give 9 minutes standing out of homes, either in your balcony or outside the doorway, keep a light in your hand&amp; remember we are all together in this fight. Social distancing to be respected. @PMOIndia",nsitharaman,8787,360,1322,India
2020-04-03 03:41:01+00:00,1245919206786224130,"On 5 April, Sunday, at 21:00 hrs switching off all lights, please stand out of your houses for nine minutes&amp; keep a light- a candle, a Diya, a torch-remembering that we are not alone in this fight against #Corona . Please maintain social distancing even while doing so. @PMOIndia",nsitharaman,6476,398,1058,India
2020-04-03 03:36:42+00:00,1245918118335008768,"It is certainly a lockdown. We are in  our homes, but we are not alone in this. We are all together and since we are each - Janata Janardan- a form of the Universal Supreme we have collective energy to fight this #Corona, says @PMOIndia",nsitharaman,1762,71,257,India
2020-03-30 14:03:23+00:00,1244626278059106310,"Appreciate the Principal Commisioner of Customs, Noida for issuing a timely Advisory on non-charging of container detention charges during the lockdown period. Facilitates Exporters/Importers in these extra ordinary situations. https://t.co/snt3EV9yCG",nsitharaman,800,40,149,India
2020-03-30 08:13:42+00:00,1244538279694716934,"All banks are ensuring that their branches are kept open, ATMs filled up &amp; are working. Banking correspondents are active. Social distancing is respected &amp; sanitizers are provided where necessary. Just in case, any assistance/clarification is required contact @DFSFightsCorona",nsitharaman,10515,772,1618,India
2020-03-29 02:52:05+00:00,1244094953522774017,"Appreciate the dedication. Effort to comply with social distancing, hand sanitising etc, are the need of the hour. In public interest. https://t.co/yO5jfHSFka",nsitharaman,2205,49,337,India
2020-03-28 12:51:54+00:00,1243883511615901697,"Had a detailed conversation with chiefs of Banks-public&amp; private. Encouraging to know that they are doing their best, even during the lockdown. They are certain that they’ll ensure customer service without disruption. Social distancing is being adhered to as well. @PIB_India",nsitharaman,4667,365,700,India
2020-03-24 16:10:02+00:00,1242483824736387073,India in a 21 day lockdown to contain #COVID2019. @PMOIndia @narendramodi talks firm in the interest of each and every citizen. The Laxman Rekha can not be crossed. #StayHomeIndia. #Essentialservices shall be maintained. #EssentialWorkers shall be respected and honoured. https://t.co/BGbAfqQzQI,nsitharaman,3524,638,616,India
2020-03-24 07:03:08+00:00,1242346191519531008,"Even as we are readying an economic package to help us through the Corona lockdown (on priority, to be announced soon) I will address the media at 2pm today, specifically on statutory and regulatory compliance matters. Via video conference. @FinMinIndia @PIB_India @ANI @PTI_News",nsitharaman,14014,1262,2677,India
2020-02-14 17:15:03+00:00,1228367060062703616,#CoronaVirus https://t.co/Ceo9Tg1guZ,nsitharaman,776,41,93,India
2021-02-23 09:02:43+00:00,1364138608295178240,"Opening Remarks by Pres. Moon (@moonriver365) at Meeting with His Senior Secretaries

""At last, COVID-19 vaccinations will commence this week. We will ensure that vaccines will be administered in a swift, safe and systematic manner.""

▶Full text : https://t.co/YUpUVfny6e https://t.co/hPmjSoCCae",TheBlueHouseENG,231,8,133,South Korea
2021-01-29 08:09:14+00:00,1355065451395514368,"Remarks by Pres. Moon (@moonriver365) at Korea-Uzbekistan Videoconference Summit

""Today’s summit will serve as a new milestone for our mutually beneficial cooperation and common prosperity in the post-COVID-19 era.""

▶Full text : https://t.co/K4HnG0f2Kq https://t.co/7h5o2Zr4iy",TheBlueHouseENG,174,19,104,South Korea
2021-01-21 08:32:45+00:00,1352172270081306626,"Remarks by Pres. Moon (@moonriver365) during Visit to COVID-19 Vaccine Producing Company

""We have the WHO’s best rated vaccination system in place. We will vaccinate the entire population quickly and safely with the public’s trust.""

▶Full text : https://t.co/VxN7KZ6wxX https://t.co/iD2fcwm6G5",TheBlueHouseENG,188,5,116,South Korea
2020-12-30 08:00:55+00:00,1344191725196124160,"Remarks by Pres.Moon (@moonriver365)at Meeting with His Senior Secretaries

This year, we've seen how COVID-19 could completely change the lives of humanity. We'll use the extraordinary experiences as an opportunity for greater advancement.""

▶Full text : https://t.co/LlD8KeT7m1 https://t.co/DnmVNdXw10",TheBlueHouseENG,172,6,120,South Korea
2020-12-15 10:44:43+00:00,1338797129389641728,"Opening Remarks by Pres. Moon (@moonriver365) at Meeting with His Senior Secretaries 

""While stemming the spread of COVID-19, we will do everything possible to protect people's livelihoods with an extraordinary sense of responsibility."" 

▶Full text : https://t.co/CxyCIoiF7j https://t.co/8IFaWZEjoY",TheBlueHouseENG,244,2,154,South Korea
2020-11-26 09:21:06+00:00,1331890716457328640,"Remarks by Pres. Moon (@moonriver365) at Event to Promote AI in Connection with Korean New Deal

""The Republic of Korea’s dream is to become a leading nation in the post-COVID-19 era – that is to say one that makes the most of AI.""

▶Full text : https://t.co/vyEOlESV9i https://t.co/RqdkJUX0g4",TheBlueHouseENG,184,7,111,South Korea
2020-11-14 09:26:45+00:00,1327543480931872769,"Opening Remarks by Pres.Moon(@moonriver365)at 23rd ASEAN+3 Summit 

""I hope ASEAN+3 can become the hope for the global economy in the post-COVID-19 era. I hope we can further reinforce cooperation and share wisdom for mutual prosperity."" 

▶Full text : https://t.co/5SfhujsdkP https://t.co/sK1Jht7DWX",TheBlueHouseENG,228,4,128,South Korea
2020-10-16 08:56:48+00:00,1317026696059527168,"Remarks by Pres. Moon(@moonriver365) During Visit to Business Developing COVID-19 Vaccine

""The Government will keep providing as much support as possible “until the end when success is assured.”

▶Full text : https://t.co/85BTNoXxE5 https://t.co/pCSysvTWEf",TheBlueHouseENG,220,4,142,South Korea
2020-10-13 09:05:37+00:00,1315941750586761216,"Opening Remarks by Pres. Moon(@moonriver365) at Meeting with His Senior Secretaries

""I hope that lowering the social distancing level this time will serve as an opportunity for the people to muster their strength once more.""

▶Full text : https://t.co/IUipZexORR https://t.co/oowFAze2Lu",TheBlueHouseENG,159,3,89,South Korea
2020-10-07 08:58:25+00:00,1313765611969810433,"Opening Remarks by Pres. Moon(@moonriver365) at 51st Cabinet Meeting

""We will strive to ensure that SMEs serve as key players in the digital economy that ushers in the post-COVID-19 era.""

▶Full text : https://t.co/qmeOHPGqZH https://t.co/J3dHW7a7OO",TheBlueHouseENG,183,3,129,South Korea
2020-09-22 05:19:55+00:00,1308274807968903168,"Address by Pres. Moon(@moonriver365) at High-Level Meeting to Commemorate the 75th Anniversary of the UN

""The five countries of MIKTA share the common understanding that the key to overcoming COVID-19 is unity, solidarity and cooperation.""

▶Full text : https://t.co/P0g9ZkrJSn https://t.co/rODdi9wkS2",TheBlueHouseENG,345,13,243,South Korea
2020-07-20 05:57:08+00:00,1285091350145200128,Message from President Moon Jae-in(@moonriver365) on COVID-19 https://t.co/00WnVIcLhN,TheBlueHouseENG,521,19,233,South Korea
2020-07-09 02:29:20+00:00,1281052788013756417,"Video Message by President Moon Jae-in(@moonriver365) at ILO Global Summit on COVID-19 and the World of Work

“New and better jobs – pathway to mutual prosperity”

▶https://t.co/cosg1T1dQE https://t.co/58AOwzZjvb",TheBlueHouseENG,221,8,155,South Korea
2020-06-19 05:27:13+00:00,1273849798529974272,"Remarks by Pres. Moon(@moonriver365) During Visit to Business in Digital Economy, Korean Version of New Deal

""Government is pushing for a Korean version of the New Deal to overcome the COVID-19 crisis and respond to the post-COVID-19-era.""

▶Full text  :https://t.co/ywdzyvogvt https://t.co/Cnnv8At6JG",TheBlueHouseENG,194,4,148,South Korea
2020-05-05 06:07:38+00:00,1257552514867539968,"&lt;Visit to Cheong Wa Dae on Minecraft&gt;
It’s Children’s Day in South Korea today. 
For kids that have been staying home amid the COVID-19 pandemic, Cheong Wa Dae turned into a special place—where they can come take their masks off and roam free.
▶Link : https://t.co/Fo8KayvHDb",TheBlueHouseENG,358,12,192,South Korea
2020-04-14 12:25:48+00:00,1250037538439323649,"Remarks by Pres. Moon(@moonriver365) at Special ASEAN Plus Three Summit

""The Republic of Korea will stand with ASEAN+3 and work together to defeat the COVID-19 pandemic and overcome the economic crisis.""

▶Full text : https://t.co/NxcL9P8Dui https://t.co/nmjsTsQD3D",TheBlueHouseENG,304,5,214,South Korea
2020-04-10 09:24:47+00:00,1248542431399653377,Message from President Moon Jae-in(@moonriver365) on Report of Zero New Confirmed COVID-19 Cases in Daegu https://t.co/bR6RtRnGA5,TheBlueHouseENG,595,13,342,South Korea
2020-04-10 07:38:41+00:00,1248515732469452801,"Remarks by Pres. Moon(@moonriver365) at Joint Meeting to Develop COVID-19 Treatments and Vaccine

""I look forward to the development of treatments and a vaccine giving our people confidence and hope.""

▶Full text : https://t.co/NSCWKDvlsA https://t.co/YVQZOiKmjv",TheBlueHouseENG,159,5,123,South Korea
2020-04-06 09:07:17+00:00,1247088478916988928,Message from President Moon Jae-in(@moonriver365) on Passing of Korean Physician Infected with COVID-19 https://t.co/i0exLF1f07,TheBlueHouseENG,318,2,235,South Korea
2020-04-01 08:17:01+00:00,1245263888301481984,"Remarks by Pres. Moon(@moonriver365) at 16th Cabinet Meeting

""On the frontlines where all the people around the world are fighting COVID-19, international cooperation and solidarity is a weapon that can determine victory or defeat in a war""

▶Full text : https://t.co/ex41AmyDfN https://t.co/PewNgvYS5l",TheBlueHouseENG,202,7,151,South Korea
2020-04-01 06:58:52+00:00,1245244219087716354,"[VIDEO] S.Korea's Secret Weapon Against COVID-19, Explained by 13 Frontline Workers

""With international cooperation and solidarity, we can overcome COVID-19 together""

#Stay_Strong_Korea
#Stay_Strong_World
#Defeat_COVID19_Together https://t.co/4nMCnRGlrU",TheBlueHouseENG,194,4,164,South Korea
2020-03-30 06:04:38+00:00,1244505795955273733,"Address by Pres. Moon(@moonriver365) on 5th West Sea Defense Day

""Marking West Sea Defense Day today, we commemorate indomitable heroes and further renew our commitment to surmount the COVID-19 outbreak.""

▶Full text : https://t.co/WqCHfEg1vt https://t.co/J3omeitYKF",TheBlueHouseENG,205,2,153,South Korea
2020-03-26 23:30:54+00:00,1243319548477984768,"Remarks by Pres. Moon(@moonriver365) at G20 2020 Extraordinary Virtual Leaders Summit

""I hope that today’s summit will serve as an opportunity to reaffirm the G20 members’ solidarity to overcome COVID-19 together.""

▶Full text : https://t.co/fqB4ebsLLE https://t.co/fTireuUKfR",TheBlueHouseENG,415,9,284,South Korea
2020-03-26 08:54:48+00:00,1243099070316417024,"Remarks by Pres. Moon(@moonriver365) at Meeting with Producers of COVID-19 Diagnostic Kits Approved for Emergency Use

""Let us turn this crisis into an opportunity and create new examples of global cooperation together.""

▶Full text : https://t.co/KWSSisaNq4 https://t.co/WIs3QOw3Xz",TheBlueHouseENG,235,7,183,South Korea
2020-03-19 05:06:28+00:00,1240504892944314368,"Opening Remarks by Pres. Moon(@moonriver365) at Roundtable with Principal Economic Players

""We must overcome the COVID-19 outbreak and also succeed in reviving the economy without fail.""

▶Full text : https://t.co/KF2a0o4OY6 https://t.co/NO5BaGRKwl",TheBlueHouseENG,211,6,157,South Korea
2020-03-18 07:15:26+00:00,1240174961932652544,"Opening Remarks by Pres. Moon(@moonriver365) at 13th Cabinet Meeting

""While striving to bring the COVID-19 outbreak under control, we should prepare to take full-fledged measures in order to intensively boost domestic demand and consumption.""

▶Full text:https://t.co/E6Nyd45rWo https://t.co/q6INTr9vSO",TheBlueHouseENG,194,5,130,South Korea
2020-03-17 08:37:10+00:00,1239833139431616513,"We are currently talking about “social distancing,” yet in our minds, we continue to move forward, sticking together, wrapping our arms over each other’s shoulders.
- Message from Pres.Moon(@moonriver365) on March 04, 2020
  #Stay_Strong_Korea #Defeat_COVID19_Together https://t.co/uzPdirCBus",TheBlueHouseENG,793,25,608,South Korea
2020-03-17 02:38:15+00:00,1239742815141105665,"Remarks by Pres. Moon(@moonriver365) at Meeting to Discuss Countermeasures against COVID-19 Outbreaks in Seoul Metropolitan Area

▶Full text : https://t.co/Pwb2Lbm7lb https://t.co/dzXWdpHHqO",TheBlueHouseENG,168,1,120,South Korea
2020-03-13 08:14:01+00:00,1238377763691581440,"Special thanks for the world's support on Koreans battling COVID-19 via the #Stay_Strong_Korea hashtag campaign. 
Let's overcome COVID-19 together! 

#Stay_Strong_Korea
#Stay_Strong_World
#Defeat_COVID19_Together https://t.co/FAEyFDWfQe",TheBlueHouseENG,384,16,258,South Korea
2020-03-12 07:40:43+00:00,1238006996617424898,Message from President Moon Jae-in(@moonriver365) on COVID-19 Outbreak Being Declared Pandemic https://t.co/VjPklLfGrk,TheBlueHouseENG,182,6,126,South Korea
2020-03-05 05:55:02+00:00,1235443686038573058,Message from President Moon Jae-in(@moonriver365) on Joint Efforts to Overcome COVID-19 Outbreak https://t.co/bUokRyNy3V,TheBlueHouseENG,264,13,170,South Korea
2020-02-29 11:32:10+00:00,1233716586545999872,"This is a summary of the Government's support package to help get through the COVID-19 outbreak.  Despite this grave crisis situation, We are fully able to overcome the COVID-19 outbreak and will by all means prevail.

@moefkorea_eng https://t.co/COii82RwRe",TheBlueHouseENG,198,7,151,South Korea
2020-02-26 06:40:08+00:00,1232555930551635968,"Remarks by Pres. Moon(@moonriver365) at Special Meeting in Daegu for COVID-19 Countermeasures

""If we all pool our strengths, there is nothing that we cannot surmount.""

▶Full text : https://t.co/RDulBbikXa https://t.co/izCnmWBG3I",TheBlueHouseENG,143,12,97,South Korea
2020-02-24 09:51:30+00:00,1231879315538628608,"Remarks by Pres. Moon(@moonriver365) at Meeting with His Senior Secretaries

""A virus can spread anxiety, but it cannot break people’s will.""
 
▶Full text : https://t.co/hzRp0qhrct https://t.co/8P0ZWdedIc",TheBlueHouseENG,206,14,163,South Korea
2020-02-14 06:45:21+00:00,1228208590114058242,"Opening Remarks by Pres. Moon(@moonriver365) at Meeting with Business Community Leaders in regard to COVID-19 Responses

""The business community’s efforts are translating into economic recovery.""

▶Full text : https://t.co/yj3UsHabLS https://t.co/aKLFQe78li",TheBlueHouseENG,171,4,107,South Korea
2020-02-05 06:34:45+00:00,1224944430878097408,"Opening Remarks by Pres. Moon(@moonriver365) at 5th Cabinet Meeting

""The Government is responding to the current situation by mustering all national capabilities to protect our people from the spread of the novel coronavirus.""

▶Full text : https://t.co/ys2KTklNOG https://t.co/7pxmYQtiK8",TheBlueHouseENG,163,8,114,South Korea
2020-01-30 08:43:25+00:00,1222802485556867073,"Opening Remarks by Pres. Moon(@moonriver365) at Meeting to Check Measures against New Coronavirus Infections

""The weapon that can protect us from the new coronavirus is not fear and aversion but trust and cooperation.""

▶Full text : https://t.co/X2lkUmqXOi https://t.co/smAYDoJ9Al",TheBlueHouseENG,151,14,120,South Korea
