Datetime,Tweet Id,Text,Username,Like Count,Reply Count,Country
2020-09-28 12:55:57+00:00,1310563900937641984,"My body.
My choice.
My rights.

Women's rights to health care services, including those related to sexual and reproductive health, must be protected.

#SafeAbortionDay",mbachelet,2718,87,Chile
2020-09-25 15:13:00+00:00,1309511224984588288,"La participación asegura mejores políticas y resultados.
⏩ Permite que las quejas se ventilen y se entiendan.
⏩ Empodera a las comunidades.
⏩ Genera confianza.",mbachelet,299,92,Chile
2020-09-25 14:46:00+00:00,1309504430241439744,"Participation ensures better policies and outcomes.
⏩ It allows grievances to be aired and understood.
⏩ It empowers communities.
⏩ It builds trust.",mbachelet,116,26,Chile
2020-09-25 14:03:00+00:00,1309493609243095045,"La participación es un derecho humano. Para que sea significativa y eficaz, la participación debe tener un impacto real en las decisiones y ser inclusiva.",mbachelet,1207,111,Chile
2020-09-25 13:30:05+00:00,1309485327871029248,"Participation is a human right. To be meaningful and effective, participation must have an actual impact on decisions and be inclusive.",mbachelet,407,36,Chile
2020-09-24 16:00:02+00:00,1309160674031857664,"Debemos #ReconstruirMejor. Cada joven trans, gay o lesbiana que es expulsado de la escuela o que es llevado a dejar su trabajo es una oportunidad perdida para crear una sociedad mejor.",mbachelet,1236,79,Chile
2020-09-24 14:45:00+00:00,1309141790633590784,"We must #BuildBackBetter. Every trans, gay or lesbian youth thrown out of school or driven to leave their job is a lost opportunity to build a better society. ",mbachelet,80,13,Chile
2020-09-24 13:41:00+00:00,1309125684497756161,"#COVID19 demuestra que no proteger a una comunidad, es no proteger a nadie. Debemos hacerlo mejor.",mbachelet,554,50,Chile
2020-09-24 12:35:00+00:00,1309109075414720512,#COVID19 shows that failure to protect one community is a failure to protect us all. We must do better.,mbachelet,263,36,Chile
2020-09-23 13:23:00+00:00,1308758766871961601,"La señas son una identidad y una cultura. Tod@s deben ser incluidos. Abra mentes y corazones, aprenda el lenguaje de señas.
 
Los lenguajes de señas son para tod@s.
 
#DíaDelLenguajedeSeñas",mbachelet,533,61,Chile
2020-09-23 12:13:00+00:00,1308741150879219712,"Signing is an identity and a culture. Everyone needs to be included. Open minds and hearts, learn to sign.

#SignLanguageDay 

#SignLanguagesAreforEveryone",mbachelet,124,19,Chile
2020-09-22 14:29:00+00:00,1308412988404035584,#COVID19 y la creciente recesión están golpeando muy duro a las personas vulnerables. Necesitamos protecciones sociales ahora.,mbachelet,978,130,Chile
2020-09-22 13:22:41+00:00,1308396300489162754,#COVID19 and the growing recession are hitting vulnerable people hard. We need social protection now.,mbachelet,201,24,Chile
2020-09-21 15:14:00+00:00,1308061925410914304,"Los resultados de la encuesta mundial #ONU75 son innegables. Necesitamos #ReconstruirMejor con una acción decisiva sobre los derechos humanos, la prevención de conflictos y la pobreza.

",mbachelet,147,37,Chile
2020-09-21 14:00:02+00:00,1308043310511005698,"The results of the #UN75 global survey are undeniable. We need to #BuildBackBetter with decisive action on human rights, conflict prevention, and poverty.

",mbachelet,122,26,Chile
2020-09-21 12:30:00+00:00,1308020655091118081,Ruth Bader Ginsburg fue una abogada y jueza formidable. Su trabajo para garantizar la igualdad de género transformó muchas vidas a lo largo de generaciones. Su legado seguirá inspirando a las y los defensores de la igualdad de género en todo el mundo.,mbachelet,1781,67,Chile
2020-09-21 11:48:15+00:00,1308010146950516737,Ruth Bader Ginsburg was a formidable lawyer and judge. Her work to ensure gender equality transformed many lives across generations. Her legacy will continue to inspire gender equality advocates around the world.,mbachelet,598,36,Chile
2020-09-18 15:33:00+00:00,1306979543232794625,#COVID19 ha expuesto profundas desigualdades en nuestras sociedades. Necesitamos un modelo de prosperidad mucho más efectivo que incluya a todos y que realmente no deje a nadie atrás.,mbachelet,956,178,Chile
2020-09-18 14:24:00+00:00,1306962178751291392,#COVID19 has exposed deep inequalities in our societies. We need a much more effective model of prosperity that includes everyone and truly leaves no one behind.,mbachelet,255,23,Chile
2020-09-17 14:49:00+00:00,1306606082412945408,"Para reconstruir mejor, debemos reconstruir nuestras sociedades con políticas e instituciones que defiendan más eficazmente los derechos humanos.",mbachelet,1906,308,Chile
2020-09-17 13:43:00+00:00,1306589472843128833,"To #BuildBackBetter, we must rebuild our societies with policies and institutions that more effectively uphold human rights.",mbachelet,209,29,Chile
2020-09-16 14:36:00+00:00,1306240422793142275,El apoyo financiero y técnico a los países y comunidades necesitadas puede salvar vidas y medios de subsistencia. Necesitamos un movimiento mundial de solidaridad para superar esta crisis juntos.,mbachelet,579,124,Chile
2020-09-16 13:27:00+00:00,1306223058403770368,Financial and technical support to countries and communities in need can save lives and livelihoods. We need a global movement of solidarity to get through this crisis together.,mbachelet,147,34,Chile
2020-09-15 13:52:00+00:00,1305866961973174272,"Los Estados deben garantizar la salud para todos, incluso para quienes no tienen seguro médico o documentos de identificación.",mbachelet,3509,1042,Chile
2020-09-15 12:49:00+00:00,1305851107499896839,"States should ensure #Health4All, including for those without health insurance or identification papers.",mbachelet,148,23,Chile
2020-09-14 13:25:00+00:00,1305497779289157639,"""Estamos todos juntos en esto"" pero esta crisis nos ha afectado a todos de manera diferente. Debemos salir de ella más fuertes, más resistentes y una mejor humanidad.",mbachelet,1591,341,Chile
2020-09-14 12:14:00+00:00,1305479911780438017,"#WeAreAllInThisTogether but #COVID19 has affected us all differently. We must come out of it stronger, more resilient, and a better humanity.",mbachelet,209,63,Chile
2020-09-13 14:24:00+00:00,1305150239368716288,Los Estados deben tomar medidas específicas para asegurar que las personas #LGBTI sean tomadas en consideración y sus voces n escuchadas cuando se hable de #COVID19.,mbachelet,1388,312,Chile
2020-09-13 13:24:00+00:00,1305135139903672322,Targeted steps must be taken by States to ensure that #LGBTI people are taken into consideration and their voices heard when addressing #COVID19.,mbachelet,184,28,Chile
2020-09-11 14:13:00+00:00,1304422695392735232,"Estamos todos juntos en esto, así que todos debemos ser responsables de nuestras acciones.

O inacciones.

¡Defiende los derechos humanos!",mbachelet,3875,1070,Chile
2020-09-11 13:04:00+00:00,1304405331502489601,"We are all in this together, we must be accountable for our actions.

Or inactions.

#StandUp4HumanRights🙌",mbachelet,377,93,Chile
2020-09-10 14:02:00+00:00,1304057539479314433,"Debemos desafiar la visión prejuiciosa de las personas mayores como frágiles, dependientes y vulnerables. Todas las voces deben ser escuchadas.",mbachelet,1733,539,Chile
2020-09-10 12:42:00+00:00,1304037406748930048,"We must challenge the ageist view of older people as frail, dependent and vulnerable. All voices must be heard.",mbachelet,253,29,Chile
2020-09-09 15:57:00+00:00,1303724092063977472,"Las medidas de #COVID19 deberían tener en cuenta las necesidades de los grupos vulnerables, en particular las personas de edad, las personas LGBTI y las personas sin hogar.",mbachelet,792,219,Chile
2020-09-09 14:48:00+00:00,1303706727678906368,"#COVID19 measures should take into account the needs of vulnerable groups, including the elderly, LGBTI people and the homeless.",mbachelet,169,44,Chile
2020-09-08 14:37:00+00:00,1303341571484549122,"Los programas de redes de seguridad deben garantizar el acceso a los alimentos en las zonas aisladas.

No dejar a nadie atrás.",mbachelet,479,73,Chile
2020-09-08 13:30:00+00:00,1303324713406488576,"Safety net programs should ensure food access in isolated areas.

Leave no one behind.",mbachelet,231,40,Chile
2020-09-07 14:07:00+00:00,1302971634001891328,El acceso universal a la atención sanitaria y a la protección social es crucial. Defendamos el derecho a la salud de todos.,mbachelet,2123,592,Chile
2020-09-07 13:02:00+00:00,1302955276509884416,Universal access to affordable health care and social protections is crucial. Defend the right to health for everyone.,mbachelet,599,47,Chile
2020-09-04 14:18:00+00:00,1301887238729596928,El impacto de #COVID19 en las personas y las economías de todo el mundo destaca la necesidad de centrarse en la buena gobernanza y en una supervisión eficaz y basada en principios.,mbachelet,616,122,Chile
2020-09-04 13:05:00+00:00,1301868868378345478,"The impact of #COVID19 on people and economies highlights the need to focus on good governance and effective, principled oversight.",mbachelet,243,41,Chile
2020-09-04 10:03:07+00:00,1301823097260179456,"Today, I met Egyptian human rights defender Bahey Eldin Hassan virtually. The 15-year prison sentence against him, in absentia, by a terrorism court in Cairo – and verdicts against others who speak up – raise serious concerns about human rights and civic space in Egypt.",mbachelet,474,31,Chile
2020-09-03 14:56:00+00:00,1301534413851951107,"Los datos son relevantes si se desglosan. ""no contamos si no nos cuentas"" -- nada es más cierto.",mbachelet,514,64,Chile
2020-09-03 13:52:00+00:00,1301518307632099328,Data is relevant when disaggregated. “We don’t count if you don’t count us” -- nothing could be more true.,mbachelet,251,24,Chile
2020-09-02 14:36:00+00:00,1301166992829882369,"Sin acceso a información precisa y fiable, no podemos reducir el riesgo de infección por #COVID19. #PiensaAntesDeCompartir y ayuda a romper el ciclo de noticias falsas.",mbachelet,862,104,Chile
2020-09-02 13:28:00+00:00,1301149880052674560,"Without access to accurate and reliable information, we cannot reduce the risk of #COVID19 infection. #TakeCareBeforeYouShare and help break the fake news cycle.",mbachelet,215,27,Chile
2020-09-01 13:41:00+00:00,1300790763635093504,"Censura, difamación, amenazas y ataques a la libertad de prensa se han intensificado durante #COVID19. Esto tiene que parar.",mbachelet,2820,789,Chile
2020-09-01 12:30:00+00:00,1300772897158356992,"Censorship, smears, threats and attacks on press freedoms have been intensifying during #COVID19. This must stop.",mbachelet,464,53,Chile
2020-08-30 15:32:00+00:00,1300093922069282816,"En el #DíaInternacionalDeLosDesaparecidos, estoy con los familiares de las víctimas, con los que no conocen el destino de sus seres queridos y viven cada día con la crueldad del desconocimiento. No deben ser olvidados: las búsquedas e investigaciones deben continuar.",mbachelet,3908,914,Chile
2020-08-30 14:30:00+00:00,1300078319581437953,"On the #InternationalDayOfTheDisappeared, I stand with the relatives of the victims, with those who do not know the fate of their loved ones and who live through every day with the cruelty of not-knowing. They must not be forgotten: searches and investigations must go on.",mbachelet,770,117,Chile
2020-08-29 07:13:37+00:00,1299606111092383744,Saludo la concesión del arresto domiciliario al parlamentario opositor venezolano Juan Requesens. Dicha decisión es un gesto muy positivo. Aliento a las autoridades a seguir tomando medidas similares que contribuyan a mejorar la situación de derechos humanos en el país.,mbachelet,189,85,Chile
2020-08-29 07:13:36+00:00,1299606109452464128,I welcome the granting of house arrest to the Venezuelan opposition parliamentarian Juan Requesens. This decision is a very positive step. I encourage the authorities to continue taking similar measures that will contribute to improving the human rights situation in the country.,mbachelet,247,79,Chile
2020-08-28 16:00:02+00:00,1299376200188669954,Todos nacemos libres e iguales. Para construir sociedades sanas tenemos que poner fin a la discriminación racial.,mbachelet,5193,1271,Chile
2020-08-28 15:00:01+00:00,1299361099112943619,"We are all born free and equal. To build healthy societies, we must put a stop to racial discrimination. #FightRacism #StandUp4HumanRights",mbachelet,935,207,Chile
2020-08-27 15:35:00+00:00,1299007513589768192,"Los paquetes de estímulo económico deben proteger y beneficiar a las personas en situaciones vulnerables, incluidas las personas con discapacidad.",mbachelet,615,105,Chile
2020-08-27 14:10:00+00:00,1298986122446622720,"Economic stimulus packages must protect and benefit people in vulnerable situations, including those with disabilities.",mbachelet,292,58,Chile
2020-08-26 13:38:00+00:00,1298615681487962112,Los Estados no deben utilizar las restricciones #COVID19 u otras medidas de emergencia para hacer retroceder los derechos y salvaguardias existentes.,mbachelet,1697,158,Chile
2020-08-26 12:22:00+00:00,1298596555516047361,States should not use #COVID19 restrictions or other emergency measures to roll back existing rights and protections.,mbachelet,600,83,Chile
2020-08-25 14:45:00+00:00,1298270154791550976,"Los líderes políticos y otras figuras influyentes deben hablar en contra de la estigmatización y la incitación al odio. Difundir la bondad, no el odio.",mbachelet,4396,1209,Chile
2020-08-25 13:30:00+00:00,1298251282147356672,"Political leaders and other influential figures should speak out against stigmatization and hate speech. Spread kindness, not hate.",mbachelet,910,209,Chile
2020-08-24 14:30:00+00:00,1297903991997829120,"Los Estados deben facilitar el acceso continuo a suficiente agua limpia y jabón a los pueblos indígenas, durante la crisis de #COVID19.",mbachelet,1494,631,Chile
2020-08-24 13:16:52+00:00,1297885586452357120,States should provide indigenous peoples with continuous access to clean water and soap throughout the #COVID19 crisis.,mbachelet,372,75,Chile
2020-08-21 14:00:01+00:00,1296809283925966849,"La acción climática requiere el compromiso de toda la sociedad.

¡Necesitamos #ActuarAhora!",mbachelet,1008,175,Chile
2020-08-21 13:00:01+00:00,1296794184012242948,"Climate action requires the engagement of all of society.  

We must leave no one behind.

#ActNow",mbachelet,277,47,Chile
2020-08-20 13:30:00+00:00,1296439341963603968,Las personas con discapacidades se ven afectadas de manera desproporcionada en las situaciones de emergencia. Necesitamos escucharlas para satisfacer sus necesidades.,mbachelet,1164,120,Chile
2020-08-20 12:22:14+00:00,1296422288292814849,People with disabilities are disproportionately affected in emergency situations. We must listen to them to meet their needs.,mbachelet,566,52,Chile
2020-08-19 13:30:00+00:00,1296076954861527042,"En el #DíaMundialHumanitario, recordamos a los héroes de la vida real que trabajaron para ayudar a quien lo necesita – y han hecho el último sacrificio.

Hoy, también rendimos homenaje a todos aquellos que continúan ese extraordinario trabajo, en estos tiempos difíciles.",mbachelet,570,152,Chile
2020-08-19 12:00:00+00:00,1296054305967845376,"On #WorldHumanitarianDay, we remember real life heroes who have worked to help others in need – and made the ultimate sacrifice.

Today, we also pay tribute to all those who continue that extraordinary work, in these challenging times.

#StandUp4HumanRights",mbachelet,197,37,Chile
2020-08-18 14:00:00+00:00,1295722115740688385,"#COVID19 está poniendo a los trabajadores domésticos migrantes en riesgo, en particular cuando están en situación irregular. Todos tenemos los mismos derechos, incluyendo el derecho a la salud.",mbachelet,1061,246,Chile
2020-08-18 12:45:00+00:00,1295703241053712385,"#COVID19 puts migrant domestic workers at risk, particularly when they are in an irregular situation. We all have the same rights, including the right to health.
#StandUp4HumanRights",mbachelet,331,189,Chile
2020-08-17 13:30:00+00:00,1295352179361026048,"Cada violación de los derechos de alguien amenaza los #DerechosHumanos de todos. Como nunca antes, debemos unirnos.",mbachelet,3216,1156,Chile
2020-08-17 12:15:00+00:00,1295333303134740480,"Every violation of someone's rights threatens the #HumanRights of all. Like never before, we must act as one.

#StandUp4HumanRights",mbachelet,741,115,Chile
2020-08-14 12:00:01+00:00,1294242370502844416,"Tuve el gran placer de estar con @Pontifex_es en el Vaticano esta semana. Hablamos sobre la promoción de los principios universales de solidaridad y cómo ayudar a la gente y a los Estados enfrentar problemas urgentes, incluyendo el cambio climático, la desigualdad y #COVID19.",mbachelet,1527,884,Chile
2020-08-14 10:14:11+00:00,1294215735913394176,"Great to speak with @Pontifex at the Vatican this week. Exchanged views on how to best promote universal principles of solidarity and effective ways to help people and States around the world as we face pressing issues, including climate change, inequalities and #COVID19.",mbachelet,191,37,Chile
2020-08-13 16:30:00+00:00,1293947926029377537,Los Estados deben respetar el derecho de reunión pacífica y proteger a toda persona que se manifieste pacíficamente.,mbachelet,4452,1434,Chile
2020-08-13 15:30:00+00:00,1293932824874168320,States must respect the right to peaceful assembly and protect those demonstrating peacefully.,mbachelet,773,62,Chile
2020-08-13 14:30:00+00:00,1293917726935785472,La confianza en las instituciones nacionales es esencial para la salud pública. La transparencia y el acceso a información precisa generan esa confianza.,mbachelet,1824,889,Chile
2020-08-13 13:28:51+00:00,1293902338390777857,Trust in national institutions is essential to public health. Transparency and access to accurate information gains that trust.,mbachelet,476,47,Chile
2020-08-12 14:30:00+00:00,1293555338373931009,"Para construir sociedades resistentes, inclusivas y sostenibles ¡necesitamos a los jóvenes!

#DiaInternacionalDeLaJuventud",mbachelet,2926,780,Chile
2020-08-12 13:31:24+00:00,1293540590353879048,"To build resilient, inclusive and sustainable societies we need YOUth!

#YouthDay2020

#31DaysofYOUth ",mbachelet,163,31,Chile
2020-08-10 14:33:38+00:00,1292831477743390721,"Alcanzar los #ObjetivosGlobales requiere incluir a los 1.800 millones de jóvenes del mundo para cambiar ""la vieja normalidad"" con liderazgo, acción y creatividad.",mbachelet,1511,778,Chile
2020-08-09 15:00:00+00:00,1292475726717792256,La #COVID19 souligne l'importance de veiller à ce que les peuples autochtones puissent exercer leurs droits à l'autogestion et à l'autodétermination. #JournéeInternationaleDesPeuplesAutochtones,mbachelet,156,29,Chile
2020-08-09 14:00:00+00:00,1292460624107233285,#COVID19 ressalta repetidamente a importância de assegurar que os povos indígenas possam exercer os seus direitos de autogoverno e autodeterminação. #DiaInternacionaldosPovosIndígenas,mbachelet,233,35,Chile
2020-08-09 13:00:00+00:00,1292445525891923970,#COVID19 hace evidente la importancia de garantizar que los pueblos indígenas puedan ejercer sus derechos de autonomía y de autodeterminación. #DiaDeLosPueblosIndigenas,mbachelet,3098,901,Chile
2020-08-09 12:00:00+00:00,1292430426036994049,#COVID19 hammers home the importance of ensuring that indigenous peoples can exercise their rights to self-government and self-determination. #IndigenousPeoplesDay,mbachelet,404,49,Chile
2020-08-07 16:00:00+00:00,1291766049654808576,"Salva vidas, usa una mascarilla que cubra tu nariz, boca y barbilla.

Protégete a ti mismo y a la gente que te acompaña siguiendo los consejos de @WHO: ¡#UsaUnaMáscara!

Invito a @andersen_inger, @CokeHamilton y @DrMukhisaKituyi a que nos muestren sus máscaras. ",mbachelet,1383,195,Chile
2020-08-07 14:49:02+00:00,1291748187997442049,"Save lives, wear a mask that covers your nose, mouth and chin.

Protect yourself and people around you by following @WHO's advice: #WearAMask!

I nominate @andersen_inger, @CokeHamilton and @DrMukhisaKituyi to show us their masks. ",mbachelet,1295,107,Chile
2020-08-06 17:00:01+00:00,1291418763297001472,"Liberar a los migrantes en detención y suspender temporalmente los retornos forzosos son medidas importantes que los Estados pueden tomar bajo #COVID19.

Nadie debe ser detenido indefinidamente.",mbachelet,1350,1026,Chile
2020-08-06 15:46:56+00:00,1291400371664039941,"Releasing migrants from immigration detention and temporarily suspending forced returns are important steps for States to take under #COVID19.

No one should be detained indefinitely.

#StandUp4HumanRights",mbachelet,209,50,Chile
2020-08-05 11:30:00+00:00,1290973326504910849,"Mis pensamientos con el Líbano. Se necesitará más que resiliencia para superar esta crisis. Llamo a la comunidad internacional a solidarizar con el pueblo libanés.

Debemos ayudar.",mbachelet,5912,904,Chile
2020-08-05 09:39:40+00:00,1290945558920798208,"My thoughts with Lebanon. More than resilience will be needed to overcome this crisis. I call on the international community to stand in solidarity with the Lebanese people.

We must help.",mbachelet,862,72,Chile
2020-08-04 13:30:00+00:00,1290641136235753473,El impacto de #COVID19 en la educación a todos los niveles revela el alcance de las desigualdades sociales y económicas. Sistemas educativos sólidos son necesarios para lograr sociedades más resistentes.,mbachelet,1705,311,Chile
2020-08-04 12:15:00+00:00,1290622260794077184,The impact of #COVID19 on education at all levels is a reflection of the extent of social and economic inequalities. Strong education systems are needed to build more resilient societies. ,mbachelet,232,34,Chile
2020-07-30 14:00:00+00:00,1288836747821035520,"#COVID19 puede llevar a decenas de millones de personas a la pobreza extrema, poniéndo a los más vulnerables en aún mayor riesgo de ser víctimas de la trata y la explotación de seres humanos. Defendamos los #DerechosHumanos poniendo fin a la #TrataDePersonas💙",mbachelet,2832,1674,Chile
2020-07-30 12:43:37+00:00,1288817524985995264,"#COVID19 could drive tens of millions of people into extreme poverty, placing those already vulnerable at higher risk to human trafficking and exploitation. #StandUp4HumanRights to #EndHumanTrafficking💙",mbachelet,390,67,Chile
2020-07-29 15:15:00+00:00,1288493232435990535,Las tecnologías digitales han sido una solución clave durante esta crisis para atender las necesidades y servicios esenciales. Necesitamos sistemas digitales inclusivos para cerrar la brecha digital y dar a todos las mismas oportunidades.,mbachelet,1566,123,Chile
2020-07-29 14:06:08+00:00,1288475904302288898,Digital technologies have been a key solution during this crisis to address essential needs and services. We need inclusive digital systems to bridge the digital divide and give everyone the same opportunities.,mbachelet,415,39,Chile
2020-07-28 13:30:00+00:00,1288104420035579906,"Como #COVID19 ha demostrado claramente, el acceso desigual a los servicios de saneamiento nos pone a todos en riesgo.

Compartir. Informar. Empoderar.

#WaterSanitationRights ",mbachelet,272,39,Chile
2020-07-28 12:14:31+00:00,1288085423978434562,"As #COVID19 has clearly shown, unequal access to sanitation services puts everyone at risk.

Share. Inform. Empower.

#WaterSanitationRights ",mbachelet,222,25,Chile
2020-07-27 16:00:01+00:00,1287779786417373195,#COVID19 ha demostrado el poder del liderazgo femenino – con una respuesta efectiva en lugares donde las mujeres están a cargo. Debemos seguir unidos para luchar por la igualdad de género en todo el mundo.,mbachelet,3377,160,Chile
2020-07-27 14:59:58+00:00,1287764674726055936,#COVID19 has shown the power of women’s leadership and effective response when in charge. We must stand together to fight for gender equality everywhere.,mbachelet,980,33,Chile
2020-07-22 13:45:00+00:00,1285933867887730694,"Meses después de la crisis de #COVID19, la necesidad de solidaridad global y multilateralismo es más fuerte que nunca. Debemos reconstruir mejor con pleno respeto a los derechos humanos de todas las personas.",mbachelet,2308,267,Chile
2020-07-22 12:40:00+00:00,1285917511003844608,"Months into the #COVID19 crisis, the need for global solidarity and multilateralism is stronger than ever. We must build back better with full respect for the human rights of all people.

#StandUp4HumanRights",mbachelet,398,41,Chile
2020-07-18 14:00:00+00:00,1284488091944644610,"2020 ha sido un año desafiante para todos nosotros. En el #DíaDeMandela, su memoria puede inspirarnos para avanzar, más fuerte, con la convicción de que juntos ""podemos cambiar el mundo"" y volver a construir mejor.
#JuntosPodemos ",mbachelet,2359,345,Chile
2020-07-18 13:00:01+00:00,1284472996145618946,"2020 has been a challenging year for us all. On #MandelaDay, his memory can inspire us to move forward, stronger, with the belief that together ""we can change the world"" and build back better.
#WeAreAllInThisTogether ",mbachelet,905,56,Chile
2020-07-03 14:04:04+00:00,1279053299140960257,Agradezco a todos por sus mensajes de simpatía y condolencias.,mbachelet,40110,4442,Chile
2020-07-02 14:00:00+00:00,1278689887865245699,Las noticias falsas están diseñadas para manipular tus emociones y engañarte para que las transmitas. Respira y piensa en lo que compartes. #PiensaAntesDeCompartir ,mbachelet,3599,802,Chile
2020-07-02 12:52:07+00:00,1278672804037177344,#FakeNews is designed to manipulate your emotions and trick you into passing it on. Take a breath and be mindful about what you share. #TakeCareBeforeYouShare ,mbachelet,660,82,Chile
2020-07-01 17:00:01+00:00,1278372799682248705,El mundo se enfrenta a una serie de desafíos sin precedente que amenazan los avances para los derechos de la mujer. Necesitamos un progreso acelerado e irreversible. Las coaliciones de acción de #GeneraciónIgualdad están aquí para conseguirlo:  ,mbachelet,337,87,Chile
2020-07-01 16:00:01+00:00,1278357701878317056,"The world is facing unprecedented challenges that threaten progress for women’s rights. We need accelerated, transformative and irreversible progress. The #GenerationEquality Action Coalitions are here to deliver:  ",mbachelet,159,48,Chile
2020-07-01 15:00:01+00:00,1278342601557630977,"#COVID19 ha interrumpido la educación. En Mayo, casi 1.600 millones de niños no pudieron ir físicamente a la escuela. Muchos Estados han pasado a la enseñanza en línea, pero como casi 1/3 de los jóvenes del mundo no pueden acceder a Internet, corren el riesgo de quedarse atrás.",mbachelet,737,351,Chile
2020-07-01 14:00:01+00:00,1278327504705671168,"#COVID19 has disrupted education. Last month, around 1.6 billion children were unable to physically go to school. Many States have shifted to online learning but with almost 1/3 of the world's young people unable to access the Internet, many children risk falling behind.",mbachelet,269,50,Chile
2020-07-01 13:00:01+00:00,1278312402757447680,"#COVID19 tiene consecuencias devastadoras para los niños y sus derechos. Asimismo, amenaza con retrasar la realización de los #ODS, que van al corazón de los derechos de los niños, su bienestar y su desarrollo. Debemos intensificar los esfuerzos para protegerlos.",mbachelet,488,95,Chile
2020-07-01 12:02:38+00:00,1278297961412333568,"#COVID19 has devastating consequences for children and their rights. It also threatens to set back the realization of the #GlobalGoals, at the heart of children’s rights, their well-being and their development. We must step up child protection efforts.",mbachelet,193,38,Chile
2020-06-30 14:53:43+00:00,1277978627192139778,"La pandemia no ha terminado todavía. Ayer @DrTedros nos dijo que ""lo peor está por venir"" – debemos seguir trabajando juntos para derrotar la pandemia #COVID19 y sus consecuencias sociales y económicas.",mbachelet,902,233,Chile
2020-06-30 13:13:19+00:00,1277953360478400513,Insto a todos los líderes mundiales a que adopten medidas inmediatas para apoyar a las instituciones multilaterales que luchan por ayudar a todos los países y pueblos en esta crisis de la #COVID19.,mbachelet,746,91,Chile
2020-06-30 10:00:01+00:00,1277904715787890688,"The pandemic is not over yet. Yesterday @DrTedros told us that ""the worst is yet to come"" – and we must continue working together to defeat the #COVID19 pandemic and its social and economic consequences.

#HRC44",mbachelet,212,30,Chile
2020-06-30 09:16:38+00:00,1277893798949986304,"I urge all world leaders to grasp the vital importance of this moment, and to take immediate action to support the work of multilateral institutions that are struggling to assist countries and people in this #COVID19 crisis.

#HRC44",mbachelet,196,32,Chile
2020-06-29 16:00:01+00:00,1277632926830587904,"#COVID19 ha expuesto las lagunas en la protección de los DDHH en el mundo:
🔸Debemos lavarnos las manos, pero 2.200 millones no tienen acceso adecuado al agua y el saneamiento.
🔸Debemos mantener distancia física, pero 1.800 millones viven en lugares inadecuados y superpoblados.",mbachelet,850,175,Chile
2020-06-29 15:00:00+00:00,1277617821808238592,"#COVID19 has exposed human rights protection gaps worldwide:
🔸 We must wash our hands, yet 2.2 billion have inadequate access to water &amp; sanitation.
🔸 We should remain physically distant, yet 1.8 billion live in inadequate &amp; overcrowded places.",mbachelet,319,37,Chile
2020-06-29 14:00:01+00:00,1277602728005558272,"Es el momento de estar orgullosos. Momento de alzar nuestras voces, en #solidaridad, por reconocimiento, visibilidad, justicia y libertad de ser quienes somos, amar a quien amamos, vivir libremente y sin peligro a pesar de raza, género, religión, estado de visado o discapacidad.",mbachelet,1604,493,Chile
2020-06-29 12:57:05+00:00,1277586888396804097,"This is the time to stand proud. A time to raise our voices, in solidarity, for recognition, visibility, justice and the freedom to be who we are, to love whom we love, to live freely &amp; safely regardless of race, gender, religion, visa status or disability.

#StandUp4HumanRights",mbachelet,504,193,Chile
2020-06-28 14:30:00+00:00,1277247884417626112,"#COVID19 does not allow us to be together and go out into the streets to celebrate #PrideMonth. Respond to hate speech by filling social networks and other online spaces with messages of love, respect, acceptance and by celebrating diversity. ",mbachelet,706,94,Chile
2020-06-28 13:30:00+00:00,1277232784000585729,"La #COVID19 no nos permite estar juntos y salir a las calles para celebrar el mes del #OrgulloLGTBI. Ante el discurso de odio llenemos  las redes sociales y los espacios con discursos de amor, respeto, aceptación y celebración de la diversidad. ",mbachelet,4970,607,Chile
2020-06-27 14:00:00+00:00,1276877947169697792,"During #COVID19, we have witnessed an increase in hate speech directed at LGBTI people, sometimes blaming them for causing the pandemic. It is an attack on human dignity.

We must all take a stand against hate.

#PrideMonth ",mbachelet,469,71,Chile
2020-06-27 13:00:00+00:00,1276862849504235528,"Durante #COVID19, hemos visto un aumento del discurso del odio dirigido a las personas LGBTI, a veces culpándolas de causar la pandemia. Es un ataque a la dignidad humana.

Todos debemos oponernos al odio.

#Orgullo2020 ",mbachelet,1490,834,Chile
2020-06-26 17:30:00+00:00,1276568406670610435,"Bajo #COVID19, existen vías para manejar las restricciones con respeto a las normas de derechos humanos y protección de los refugiados, incluyendo el principio de no devolución, a través de cuarentena y controles de salud.",mbachelet,257,104,Chile
2020-06-26 16:30:00+00:00,1276553309302685697,"Under #COVID19, there are ways to manage border restrictions with respect for human rights and refugee protection standards, including the principle of non-refoulement, through quarantine and health checks.",mbachelet,169,61,Chile
2020-06-26 15:45:00+00:00,1276541982202925059,"En el Día Internacional en apoyo de las víctimas de la tortura, insto a todos los Estados a que defiendan los derechos humanos de las personas detenidas en todo el mundo. Las medidas de emergencia #COVID19 no son excusa para la tortura o el maltrato de los detenidos.",mbachelet,1753,859,Chile
2020-06-26 14:44:05+00:00,1276526652080693249,"On the #InternationalDayAgainstTorture, I urge all States to uphold the human rights of people in detention around the world. #COVID19 emergency measures are no excuse for torture or ill-treatment. ",mbachelet,190,59,Chile
