Datetime,Tweet Id,Text,Username,Like Count,Retweet Count,Country
2020-10-12 05:09:40+00:00,1315519986232963079,"Providing Austns w/ affordable access to universal health care is a key pillar of the Long Term National Health Plan.

The 2020 Budget guarantees Medicare, including telehealth, and delivers a Pharmaceutical Benefits Scheme (PBS) New Medicines Funding Guarantee.

WATCH: ",GregHuntMP,37,6,Australia
2020-10-11 06:30:04+00:00,1315177829420732416,"It’s Bleeding Disorders Awareness Week, and I encourage you to get involved in some of the activities happening to raise awareness about haemophilia, von Willebrand disease and related inherited bleeding disorders.

Learn more at  ",GregHuntMP,10,3,Australia
2020-10-11 03:55:02+00:00,1315138815934201856,"This #NationalCarersWeek we recognise, celebrate and show appreciation for our carers. 

If you are a carer and need support, especially during this time of uncertainty, you can visit  

#thankyou #Carers2020 ",GregHuntMP,36,10,Australia
2020-10-10 22:10:07+00:00,1315052013265326082,"Australians have done an extraordinary job limiting the spread of COVID-19. 

To support our recovery, the Morrison Government announced in the budget more than $16 billion COVID-19 health funding ",GregHuntMP,36,8,Australia
2020-10-09 20:30:10+00:00,1314664475581128706,"2020 has been an incredibly difficult year.

This #WorldMentalHealthDay I encourage you to learn more about the signs that you or someone you love may be struggling with their mental health and what action you can take at     

Please take care. ",GregHuntMP,78,23,Australia
2020-10-09 00:43:06+00:00,1314365740426952704,"This week we delivered a record health budget focused on our COVID-19 response, aged care, mental health and Telehealth.

WATCH: ",GregHuntMP,27,8,Australia
2020-10-08 05:59:28+00:00,1314082965899685889,"National Amputee Awareness Week (4–11 Oct) is a chance to support amputees &amp; children with limb difference in Aust.

It’s a week to talk about amputation &amp; remind people living w/ limb loss they are not alone. Head to  for info &amp; support.

#GetYourRibbonOn ",GregHuntMP,15,4,Australia
2020-10-07 22:52:32+00:00,1313975526726356992,"It helps chart the road out, including through unprecedented mental health support, and the implementation of our COVID-19 Vaccine and Treatment Strategy.

Thank you to every one, we will get through this.
Full details ",GregHuntMP,8,0,Australia
2020-10-07 22:52:32+00:00,1313975524801220608,"This Budget continues to support the ongoing health response under the Australian Health Sector Emergency Response Plan, extending initial key COVID-19 health initiatives. ",GregHuntMP,15,0,Australia
2020-10-07 22:52:31+00:00,1313975520510451712,"Delivering the Morrison Government’s Health #Budget2020 at the AIPS Post Budget Briefing and Q&amp;A in Canberra. 

Our Government has announced a record $115.5 billion this year to provide the essential health services that Australians need under the Long Term National Health Plan. ",GregHuntMP,21,1,Australia
2020-10-07 08:37:30+00:00,1313760348013563908,"The Australian Government has made mental health and suicide prevention a national priority, with an unprecedented $5.7 billion to be spent on mental health in 2020–21.

Media Release:  ",GregHuntMP,93,19,Australia
2020-10-07 03:10:02+00:00,1313677941553979394,"The Morrison Government is supporting the creation of 100,000 new apprenticeships and protecting a further 180,000 apprenticeships and trainees through our 50% wage subsidy. 

Read more:  ",GregHuntMP,25,4,Australia
2020-10-07 00:45:03+00:00,1313641455471284224,"The Morrison Government’s tax changes will see more than 7 million Australians receive tax relief of $2,000 or more this year.

Compared to 2017-18, someone earning $40,000 will pay 21% less tax. Someone earning $80,000 will pay 11% less tax.

Read more:  ",GregHuntMP,23,5,Australia
2020-10-07 00:02:04+00:00,1313630636733800449,"The Morrison Government’s message to Australians is that we have your back. 

Our new JobMaker hiring credit will encourage businesses to hire younger Australians. Treasury estimates it will support around 450,000 jobs for young Australians. 

Read more:  ",GregHuntMP,17,4,Australia
2020-10-05 22:45:21+00:00,1313248943921397760,"A good insight into the incredible work of Australian researchers, saving children's lives through the Government’s ZERO Childhood Cancer program. ",GregHuntMP,33,5,Australia
2020-10-04 02:20:30+00:00,1312578309499183104,"Budget to deliver better access to life changing medicines for liver cancer, eye conditions and Parkinson’s disease.

Media Release:  ",GregHuntMP,20,7,Australia
2020-10-03 22:59:29+00:00,1312527723873529856,,GregHuntMP,17,2,Australia
2020-10-03 22:26:50+00:00,1312519504778293248,"There will soon be new hope for Australians suffering from liver cancer, myopia &amp; Parkinson’s disease

Tuesday’s budget will provide significant investment for new medicines including over $230m to expand PBS listings Tecentriq &amp; Avastin for the most common form of liver cancer. ",GregHuntMP,87,19,Australia
2020-10-02 02:00:13+00:00,1311848432743649280,"October is #BreastCancerAwarenessMonth. 

Breast cancer is a leading cause of premature death for Australian women. Even in this health pandemic, it remains vital to continue with appointments and screenings. 

To learn more, please visit:  ",GregHuntMP,28,7,Australia
2020-09-30 22:06:28+00:00,1311427218984169473,"Additional protection for Victorian aged care services

Media Release:  ",GregHuntMP,8,3,Australia
2020-09-30 21:50:04+00:00,1311423089759195137,"To support Victorian aged care facilities, the Commonwealth is extending testing &amp; further bolstering the supply of Personal Protective Equipment (PPE). 

Thank-you to all the workers as we see community transmission fall &amp; our aged care facilities recover from this second wave. ",GregHuntMP,47,11,Australia
2020-09-29 01:13:41+00:00,1310749557957877762,"$9 Million for research into cancer in children and young adults

Media Release -  ",GregHuntMP,14,3,Australia
2020-09-29 01:06:33+00:00,1310747759578943489,"$9m to support research into the causes, biology &amp; progression of cancer among children &amp; young adults.

This investment will provide grant opportunities for Australia’s world-leading researchers to accelerate options to prevent, diagnose &amp; treat cancer in children &amp; adolescents. ",GregHuntMP,47,7,Australia
2020-09-28 03:06:51+00:00,1310415647055118336,"2GB interview with Ray Hadley

TRANSCRIPT:  ",GregHuntMP,3,0,Australia
2020-09-28 03:03:06+00:00,1310414706251833345,"Union dispute putting medicine supply at risk. 

The Government is working with medicines companies and community pharmacies to safeguard supply of medicines for Australian patients. ",GregHuntMP,15,4,Australia
2020-09-27 09:04:12+00:00,1310143190259789829,Victorian Restrictions Joint Statement -  ,GregHuntMP,61,11,Australia
2020-09-27 03:24:17+00:00,1310057647249354752,"The National Strategic Action Plan will deliver cont’d support for people battling blood cancers

With September being Blood Cancer Awareness Month, there is no better time to shine a light on the tireless work of the Leukaemia Foundation 

Media Release -  ",GregHuntMP,17,5,Australia
2020-09-26 23:06:49+00:00,1309992851804229633,"As part of the 2020/21 Budget, the Morrison Government will provide more than $600,000 to the Leukaemia Foundation as part of Australia’s first National Strategic Action Plan for Blood Cancer. ",GregHuntMP,46,11,Australia
2020-09-26 12:10:24+00:00,1309827660558688256,"Meet young Charlie (and mum Robin). 

New hope for another beautiful young Australian. 

 ",GregHuntMP,12,2,Australia
2020-09-26 10:35:09+00:00,1309803689306017792,"Meet 5yo Elias &amp; mum Mindi.

Elias has haemophilia, and is one of thousands of Australians set to benefit from life-changing medication Hemlibra becoming free of charge in December. 

A fantastic story by @samanthabrett ",GregHuntMP,42,7,Australia
2020-09-26 01:55:02+00:00,1309672799141851141,"New treatment Hemlibra® available free for Haemophilia A patients.

This breakthrough treatment would be out of reach for most people at over $675,000 per year, however will be available for free for eligible patients from December. 

Media Release:  ",GregHuntMP,24,7,Australia
2020-09-25 23:01:48+00:00,1309629205093781509,"Haemophilia A is a life-threatening bleeding disorder

I am pleased to announce Hemlibra® will be made available free of charge in December, jointly funded by the Aust Govt &amp; all states &amp; territories
 
This treatment will change the lives of patients like beautiful young Charlie. ",GregHuntMP,43,6,Australia
2020-09-25 02:00:13+00:00,1309311716233302016,"Today is World Pharmacists Day. This year, pharmacists not only in Australia, but around the world have faced a challenge like none we have seen in our lifetimes.

Thank you for your work and for keeping your doors open to support your communities.

@PSA_National @PharmGuildAus ",GregHuntMP,84,27,Australia
2020-09-24 23:53:06+00:00,1309279723978022912,"John Roskam - Why I was right about Victoria's police state 

A very thoughtful and powerful article by John Roskam on the need for nurturing democratic protections and maintaining critical protections of our rights and freedoms in times of crisis. ",GregHuntMP,232,85,Australia
2020-09-24 22:20:53+00:00,1309256519175856128,"Community pharmacies have kept their doors open to support Australians throughout some of the most challenging times in our recent history.

Today on World Pharmacist Day, our Govt announces $25 million in funding to improve the safe use of medicines and medicines intervention. ",GregHuntMP,37,10,Australia
2020-09-24 09:30:18+00:00,1309062594431459329,"Today, the National Allergy Strategy launched the first free national food allergy e-training for hospital staff.

Great to join @KatieAllenMP &amp; @AAAaust for the virtual launch, to discuss how the Government is supporting hospitals to improve food allergen management. ",GregHuntMP,29,7,Australia
2020-09-23 21:10:07+00:00,1308876323373318145,"The ‘Don’t Wait Mate’ campaign encourages Australians to look after their non-COVID-19 health needs during the pandemic.

Please continue to attend vital healthcare appointments, pathology tests, scans and screenings during COVID-19 restrictions. ",GregHuntMP,75,30,Australia
2020-09-23 08:19:23+00:00,1308682358569291776,"So deeply sorry to hear of the loss of William Wall. Just a terrible, terrible loss of a beautiful young life.

My thoughts and prayers are with his family, his friends and the Yarra Ranges community.",GregHuntMP,243,10,Australia
2020-09-23 03:15:17+00:00,1308605829390782465,"As part of the Morrison Government’s COVID-19 Vaccine and Treatment Strategy, Australia has joined the international COVAX facility.

This will provide Australian with access to 25 million doses of a COVID-19 vaccine in 2021.

",GregHuntMP,41,11,Australia
2020-09-19 22:58:19+00:00,1307453999138746368,"Our Government continues to invest in medical research to supercharge the development of promising vaccines to save lives and protect lives.

",GregHuntMP,18,4,Australia
2020-09-19 22:58:18+00:00,1307453996215357440,The Morrison Government will invest almost $6 million in additional funding from the Medical Research Future Fund to support research and development of three Australian COVID-19 vaccines. ,GregHuntMP,41,14,Australia
2020-09-19 22:36:01+00:00,1307448387046764545,Coronavirus: Australia is showing the world how to manage COVID-19 ,GregHuntMP,92,18,Australia
2020-09-19 04:36:55+00:00,1307176823093186561,"Great to talk to some of Australia's leading multicultural journalists and broadcasters earlier this week, including G'Day India, 3XY Radio Hellas, SBS Arabic24 &amp; Riccardo at Rete Italia, all of whom are communicating key information to their many readers and listeners. ",GregHuntMP,27,9,Australia
2020-09-18 05:00:12+00:00,1306820296519880709,"Millions of Australians will continue to receive medical care and support in their own homes, with the Morrison Government investing more than $2 billion to extend a range of COVID-19 health measures for a further six months.  ",GregHuntMP,35,8,Australia
2020-09-18 04:14:39+00:00,1306808833348567040,"The Australian Government has provided $2.5 million to the National Health and Medical Research Council (NHMRC) to review the 2013 Australian Dietary Guidelines, to ensure that dietary advice is based on the best and most recent scientific evidence.",GregHuntMP,20,2,Australia
2020-09-18 04:14:39+00:00,1306808831582724096,"Today is Dietitians Day. Accredited Practising Dietitians are working hard in their communities, striving for better health and nutrition outcomes across the country.
 
#Dietitiansday #Dietitiansmakingadifference @dietitiansaustralia",GregHuntMP,96,26,Australia
2020-09-18 00:20:14+00:00,1306749840404013056,"John McVeigh has been a tremendous servant to the constituents of Groom and the Australian people.
 
My thoughts are with his family as they face this challenge together.

",GregHuntMP,25,4,Australia
2020-09-17 22:03:27+00:00,1306715416467656704,"By providing telehealth and home delivery medicine services we are reducing the risk of exposure to COVID-19 in the community, while also supporting people in isolation to get the care they need.

",GregHuntMP,30,11,Australia
2020-09-17 22:03:27+00:00,1306715414370476033,"Our Governments response to the COVID-19 pandemic helped bring forward a 10 year plan on telehealth within 10 days. Now, more than $2 billion has been invested to extend a range of COVID-19 health measures, including telehealth. ",GregHuntMP,92,30,Australia
2020-09-17 00:00:23+00:00,1306382455314681856,Anyone concerned about their mental health can also visit  or call 1800 595 212 to talk to a health professional or connect to a service near them.,GregHuntMP,7,2,Australia
2020-09-17 00:00:22+00:00,1306382453246836737,"Victorians now have access to additional mental health support with 15 new dedicated mental health clinics open to the public.

These new clinics, branded with the HeadtoHelp logo, are a free service, and no referral is required. ",GregHuntMP,47,14,Australia
2020-09-15 23:22:56+00:00,1306010641455611909,"if you have new health symptoms that are worrying you, don’t wait. 
 
Make an appointment to see your healthcare professional and get the care you need.
 
Your health matters. #DontWaitMate
 
",GregHuntMP,42,18,Australia
2020-09-15 04:33:07+00:00,1305726315853643777,"The digital transformation of health services can only occur with a skilled, digitally capable workforce.

The new National Digital Health Workforce &amp; Education Roadmap sets out a vision for how the workforce can be transformed over the next decade.

MR:  ",GregHuntMP,27,6,Australia
2020-09-14 07:00:07+00:00,1305400922311405568,"It’s Nursing in the Community Week.

Thank-you to the more than 124,500 nurses working in community health care, including more than 40,000 working outside our cities.

MEDIA RELEASE -  ",GregHuntMP,30,6,Australia
2020-09-13 07:36:35+00:00,1305047712660824066,"These new clinics, branded with the HeadtoHelp logo, are a free service and will provide a place within the community for people to access mental health care as early and as conveniently as possible. ",GregHuntMP,40,7,Australia
2020-09-13 07:36:34+00:00,1305047707203981312,"From tomorrow, Victorians will have access to additional mental health support with 15 new dedicated mental health clinics opening to the public. ",GregHuntMP,165,23,Australia
2020-09-12 21:53:07+00:00,1304900875991695361,Important and heartening news from the UK ,GregHuntMP,146,27,Australia
2020-09-12 06:00:08+00:00,1304661048390225920,"Vale John Fahey, a man who dedicated almost two decades of his life to public service and was instrumental in securing the 2000 Olympics for Sydney. He leaves a lasting impression on not just NSW, but this nation.
 ",GregHuntMP,54,0,Australia
2020-09-12 03:22:38+00:00,1304621412435419136,@DocDPri Cheers and thanks,GregHuntMP,0,0,Australia
2020-09-12 02:49:35+00:00,1304613098309873664,A very moving and touching piece by Virginia Trioli about life in Melbourne and the emotional stresses and loneliness that so many are facing ,GregHuntMP,72,15,Australia
2020-09-12 02:44:56+00:00,1304611925427253249,Thank you to @NicolleFlint and @NolaMarinoMP for your work and advocacy on this issue.,GregHuntMP,11,1,Australia
2020-09-12 02:44:55+00:00,1304611923854462978,"The Periods, Pain and Endometriosis Program Talk (PPEP-Talk®) will be expanded to more high schools in 2020-21, thanks to partnership between the the Australian, South Australian and Western Australian Governments. ",GregHuntMP,48,8,Australia
2020-09-11 09:45:50+00:00,1304355460858994689,A big thanks to Joe Buffone and all those who have been saving lives and caring for aged care residents through the Victorian Aged Care Response Centre. ,GregHuntMP,24,4,Australia
2020-09-11 02:51:58+00:00,1304251308187299842,"Melbourne’s own 3DMeditech will provide Australian made, 3D nasal swab test kits to the National Medical Stockpile.
 
3DMeditech will deliver the first swabs this week, with further deliveries continuing weekly until early March 2021. ",GregHuntMP,35,8,Australia
2020-09-10 05:10:51+00:00,1303923870643163136,"Today, on World Suicide Prevention Day and R U OK? Day, the Australian Government is officially launching vital suicide prevention aftercare services in six states and territories, as well as providing a further $19 million to extend leading national suicide prevention services. ",GregHuntMP,49,5,Australia
2020-09-09 21:43:37+00:00,1303811323462144000,"Like many of our other activities, R U OK? Day will look different this year.  

Whether through technology or in person, we can still connect and show we care, in our friendship or family groups, workplaces, schools or community. ",GregHuntMP,41,20,Australia
2020-09-09 06:05:38+00:00,1303575271900147713,,GregHuntMP,41,10,Australia
2020-09-08 01:14:12+00:00,1303139541918777344,My interview with Natalie Barr on Sunrise this morning. ,GregHuntMP,57,15,Australia
2020-09-08 01:12:01+00:00,1303138993089908736,My interview with Peter Stefanovic this morning. ,GregHuntMP,16,5,Australia
2020-09-07 10:10:19+00:00,1302912071022137344,"Today is the day when Australia secured 84.8 million COVID-19 vaccine doses. 

This will save lives and protect lives against the coronavirus. 

WATCH: ",GregHuntMP,301,74,Australia
2020-09-07 04:55:02+00:00,1302832728572915712,"A free COVID-19 vaccine will be available progressively throughout 2021 in Australia commencing in January, if promising trials prove successful, following a $1.7b supply &amp; production agreement between the Aust Govt &amp; pharmaceutical companies.

DETAILS:  ",GregHuntMP,98,28,Australia
2020-09-06 22:30:03+00:00,1302735844172857345,"Today marks the start of Women’s Health Week 2020. When it comes to your health, check it – don’t regret it! Start now by signing up to  to receive free health information, tips and tools. It’s time to put your health first.",GregHuntMP,59,19,Australia
2020-09-06 10:09:39+00:00,1302549515052945408,,GregHuntMP,107,24,Australia
2020-09-05 22:35:01+00:00,1302374707434590208,"Today’s Fathers Day is different to any in our lifetimes. A particular thanks to all our health &amp; medical workers &amp; recognition for any families separated by COVID.
 
Happy Fathers Day to all fathers, grandfathers and great-grandfathers. Lets keep up the hard work. ",GregHuntMP,141,7,Australia
2020-09-04 00:18:43+00:00,1301676028092231681,"Wear your favourite sporting jersey to work or school today and start an import conversation about organ donation.

You can help save lives by registering to be an organ donor at:  
#jerseydayau #DonateLife",GregHuntMP,5,0,Australia
2020-09-04 00:18:43+00:00,1301676025772867584,"Today is Jersey Day, a day to raise awareness of organ and tissue donation.

Inspired by young Australian, Nathan Gremmo, who lost his life in an accident when he was just 13. As an organ donor, he saved the lives of six other people. 
#jerseydayau ",GregHuntMP,16,2,Australia
2020-09-03 08:27:44+00:00,1301436702720835586,"Our Government has allocated $10.4 million for 13 early stage biomedical projects through Biomedical Translation Bridge program, which forms part of the Medical Research Future Fund. ",GregHuntMP,14,5,Australia
2020-09-03 08:27:43+00:00,1301436701277974530,"The Australian Government is backing Australian research projects aimed at finding breakthrough treatments, diagnostics and – the ultimate – a vaccine in the fight against COVID-19. ",GregHuntMP,52,14,Australia
2020-09-02 06:00:22+00:00,1301037231310860288,"In the lead up to Women’s Health Week, the Morrison Government has invested more than $16.9 million to researchers to study women’s health issues &amp; aspects of primary health care, facilitating more &amp; better clinical trials of new &amp; improved treatments.

",GregHuntMP,12,2,Australia
2020-09-02 03:14:01+00:00,1300995368327417857,The Morrison Government’s commitment to Medicare and bulk billing remains rock solid. These figures show that we are supporting the health and wellbeing of Australians more than ever before.,GregHuntMP,31,4,Australia
2020-09-02 03:14:01+00:00,1300995365601079296,"Record GP bulk billing rates under Medicare reached 87.5 per cent in 2019–20. This means that on average, more than 8 out of 10 visits to the GP were provided with no out-of-pocket cost. ",GregHuntMP,20,3,Australia
2020-09-01 22:34:10+00:00,1300924940921663488,"This $1.4 billion investment has supported elderly Australians in their home and aged care, immunocompromised Australians, doctors, nurses, aged care workers and is accessible to all Australians.",GregHuntMP,9,2,Australia
2020-09-01 22:34:10+00:00,1300924939168436224,"In order to support Australians through the COVID-19 pandemic, the Australian Government introduced universal telehealth. This has delivered 28 million services to Australians since March. ",GregHuntMP,33,6,Australia
2020-09-01 09:37:21+00:00,1300729450045165568,Parliament has passed the Government’s extension of JobKeeper until March 2021. JobKeeper is a key part of our plan to keep businesses in business and Australians in jobs. ,GregHuntMP,38,2,Australia
2020-08-31 10:08:10+00:00,1300374816877195266,"We are committed to supporting senior Australians in Aged Care, workers and providers in Victoria to respond to the ongoing crisis and are putting in place critical actions to ensure we remain prepared across the country.

",GregHuntMP,11,1,Australia
2020-08-31 10:08:10+00:00,1300374814650032128,"The Australian Government will provide an additional $563.3 million to extend support for the aged care sector’s response to COVID-19, taking our support to senior Australians in Aged Care to over $1.5 billion since the pandemic began. ",GregHuntMP,41,6,Australia
2020-08-30 03:04:21+00:00,1299905771073802240,"Trials will continue to ensure the efficacy and safety of the UQ vaccine, with these advancements offering transformative hope for all Australians, and indeed the world.",GregHuntMP,24,1,Australia
2020-08-30 03:04:21+00:00,1299905769068924929,"The announcement from the University of Queensland on advancements in their molecular clamp vaccine for COVID-19, funded in part by a $3 million investment by the Morrison Government, is a sign of hope. ",GregHuntMP,91,16,Australia
2020-08-29 08:01:08+00:00,1299618069183000576,"This will reduce the cost of a medication worth $140,000 per course of treatment, to as little as $6.60 with a concession card. Most importantly, it will help save lives and protect lives for 1,600 patients.",GregHuntMP,43,2,Australia
2020-08-29 08:01:07+00:00,1299618067081650176,"On September 1, Calquence will be listed on the PBS for the first time for the treatment of chronic lymphocytic leukaemia and small lymphocytic lymphoma. 

Video: @10NewsFirst ",GregHuntMP,70,14,Australia
2020-08-28 06:47:51+00:00,1299237242175594497,Media Release - ,GregHuntMP,6,2,Australia
2020-08-28 06:46:44+00:00,1299236957621424128,"The effort of all involved has brought stability to the Vic aged care sector &amp; helped deliver
229 facility visits by ADF
160 facility visits by AUSMAT
100 spot-checks by the Commission
20,000 shifts by C’wealth surge workforce
88 workers from QLD/SA/WA
956 phone calls to families",GregHuntMP,3,0,Australia
2020-08-28 06:46:10+00:00,1299236818139766784,"In an Australian first, we have brought together more than 60 staff from 21 federal and state government and private sector agencies.",GregHuntMP,5,0,Australia
2020-08-28 06:38:36+00:00,1299234914882080768,"The need to protect our most vulnerable senior Australians living in aged care from the COVID-19 pandemic is a top priority.

That’s why we activated the Victorian Aged Care Response Centre. ",GregHuntMP,59,12,Australia
2020-08-27 23:32:28+00:00,1299127673755631616,"The Coalition Government is playing its part in supporting Australians with cancer, with almost $17.6 billion invested in life saving &amp; changing treatments, research, screening and programs since we came to office.

To learn more about Daffodil Day, visit ",GregHuntMP,6,0,Australia
2020-08-27 23:32:28+00:00,1299127671926919168,"In 2020, nearly 150,000 Australians will be diagnosed with cancer. Daffodil Day helps to support vital life-saving cancer research and support Australian researchers who are dedicated to discovering the next cancer breakthroughs.
",GregHuntMP,29,0,Australia
2020-08-26 22:30:33+00:00,1298749705053188097,"Home care, residential care and overall aged care funding has nearly doubled since the Coalition Government came to office.
 
This rate is significantly higher than the rate of ageing in our population. The Morrison Government will continue to support our senior Australians. ",GregHuntMP,39,7,Australia
2020-08-26 09:13:35+00:00,1298549140985647104,"In 2020, the Australian Government has invested more than $1 billion to support aged care facilities through the COVID-19 pandemic.
 
This is in addition to more than $3 billion of investment since the 2018-19 Budget for an additional 50,000 home care packages. ",GregHuntMP,34,4,Australia
2020-08-25 22:00:43+00:00,1298379806741078017,"COVID-19 restrictions can be tough on mental health. 

That’s why the Morrison Government has:
•         extended telehealth for mental health services
•         invested in new Victorian clinics
•         provided more support for important services, including headspace. ",GregHuntMP,36,8,Australia
2020-08-25 07:16:02+00:00,1298157171109031936,We know the tragic consequences when there are issues with this program and will continue to support Victoria to flatten their curve again.,GregHuntMP,43,6,Australia
2020-08-25 07:16:01+00:00,1298157164783996928,"Globally, more than 23 million people have contracted COVID-19, with more than 811,000 lives lost.

Thanks to strong hotel quarantine performances by 7 of 8 states and territories in Australia, 2,269 cases of COVID-19 have been detected and prevented from entering the community. ",GregHuntMP,95,16,Australia
2020-08-24 23:01:30+00:00,1298032714290024449,"•$358 million invested into vaccine &amp; treatment research
•International cooperation through the Gavi COVAX facility
•Domestic manufacturing
•Purchasing of vaccines, if they are found to be both safe &amp; effective.

The Government’s Coronavirus Vaccine Strategy is clear. ",GregHuntMP,62,15,Australia
2020-08-24 08:59:25+00:00,1297820797642240001,"This includes: 
•17,000 additional shifts added through our surge workforce
•2,300 shifts added through Healthcare Australia
•69 residential aged care facilities supported by AUSMAT
•40 clinicians and 34 staff of the ADF embedded for support",GregHuntMP,17,2,Australia
2020-08-24 08:59:24+00:00,1297820795633246208,"Every life lost in aged care is a tragedy.

The Victorian Aged Care Response Centre, set up in partnership with the State Government, has built on the $100 million Australian Government investment into aged care surge workforce. ",GregHuntMP,41,5,Australia
2020-08-20 11:23:09+00:00,1296407420659433472,"Over 7 million Australians have now downloaded the #COVIDSafe App.

It has already helped to find unknown contacts &amp; positive cases.

If you haven’t downloaded the app please consider downloading to help protect yourself, your family &amp; our health workers.
 ",GregHuntMP,80,23,Australia
2020-08-19 02:00:55+00:00,1295903539437293570,"Australians will be among the first in the world to receive a COVID-19 vaccine, if it proves successful, through an agreement between the Australian Government and UK-based drug company AstraZeneca. ",GregHuntMP,293,64,Australia
2020-08-19 00:01:59+00:00,1295873608162480128,My interview with Ben Fordham this morning. ,GregHuntMP,15,5,Australia
2020-08-18 23:18:37+00:00,1295862695644655616,My interview with Neil Breen on 4BC this morning. ,GregHuntMP,6,2,Australia
2020-08-18 00:35:26+00:00,1295519641599524864,"15 dedicated mental health clinics will be established across Vic, with 9 clinics in Greater Melb &amp; 6 in regional Vic.

These are difficult times for so many.

If you are suffering, or if someone you know is suffering, please reach out for help, or reach out to help someone else. ",GregHuntMP,73,19,Australia
2020-08-17 07:22:49+00:00,1295259775874134021,,GregHuntMP,7,3,Australia
2020-08-16 09:30:33+00:00,1294929533032730624,,GregHuntMP,6,2,Australia
2020-08-16 09:20:09+00:00,1294926914621026305,,GregHuntMP,6,2,Australia
2020-08-16 05:44:39+00:00,1294872682157285376,"My virtual press conference from earlier today 👇

",GregHuntMP,7,3,Australia
2020-08-16 05:17:13+00:00,1294865779066691585,"Coronavirus: Australia on cusp of vaccine deal, says Health Minister Greg Hunt ",GregHuntMP,168,34,Australia
2020-08-15 22:35:01+00:00,1294764560088354817,Cautious but genuine optimism ,GregHuntMP,72,14,Australia
2020-08-14 23:28:29+00:00,1294415630012043264,"Today we honour the almost 1 million Australian men and women whose heroism during WWII ensured the freedoms we enjoy today.

75 years to the day since the end of the Second World War, their sacrifice remains deep in our minds and our hearts. ",GregHuntMP,101,12,Australia
2020-08-06 21:30:07+00:00,1291486735512338432,"If you are concerned about your mental health and wellbeing, support is available. Please reach out to your GP. ",GregHuntMP,110,41,Australia
2020-08-06 01:32:44+00:00,1291185406512250881,My interview with Natalie Barr on Sunrise earlier this morning. ,GregHuntMP,22,2,Australia
2020-08-05 05:58:03+00:00,1290889786803105793,"The #COVIDSafe app is working to help slow the spread of COVID-19.

Know someone who hasn’t downloaded and registered yet? Encourage them to join the 6.91m Australians who have, and help protect our families, most vulnerable and frontline health workers.

 ",GregHuntMP,68,13,Australia
2020-08-04 07:22:25+00:00,1290548629355352070,"Executive Leader Joe Buffone briefing AUSMAT ahead of their deployment from the Victorian Aged Care Response Centre earlier today. 

Thank-you to these frontline heroes who have come from across Australia to help Victoria. ",GregHuntMP,37,1,Australia
2020-08-04 06:09:50+00:00,1290530365019308032,Thank-you to our AUSMAT heroes. ,GregHuntMP,23,1,Australia
2020-08-04 00:55:54+00:00,1290451362073976832,Thank-you @9NewsMelb &amp; @maddieslattery for supporting this important announcement. ,GregHuntMP,36,4,Australia
2020-08-03 02:18:40+00:00,1290109800970215424,"Important additional mental health support announced to assist Victorians entering stage 4 restrictions.

MEDIA RELEASE -  ",GregHuntMP,81,31,Australia
2020-08-02 23:20:09+00:00,1290064877206163456,,GregHuntMP,4,2,Australia
2020-08-01 09:14:27+00:00,1289489662499647489,"The task ahead in the midst of a once in a century pandemic will not be without it’s challenges, but I know I can depend on our strong partnership with the AMA to ensure our health system remains strong, sustainable &amp; provides high-quality healthcare for all Australians.",GregHuntMP,22,0,Australia
2020-08-01 09:14:27+00:00,1289489660268302336,"I would like to acknowledge the extraordinary contribution that Dr Tony Bartone has made in his tenure as Fed President of the AMA over the last 2 years. His tenure has coincided with a period of reform &amp; then, of emergency, both the bushfires &amp; the ongoing COVID-19 pandemic.",GregHuntMP,26,1,Australia
2020-08-01 09:14:26+00:00,1289489657932034052,"Congratulations to Dr Omar Khorshid, an orthopaedic surgeon from Perth on becoming the new AMA president. Dr Khorshid will be supported by the new Vice-President Dr Chris Moy, an experienced GP and AMA leader. 
@tbbart1 @ama_media @amapresident",GregHuntMP,60,10,Australia
2020-08-01 02:12:55+00:00,1289383577675640832,"NSW Health have identified an additional 544 contacts and 2 positive cases by accessing the COVIDSafe app. That's why when you go out, make sure you have the COVIDSafe app, to help stop the spread of COVID19 and keep you and your family safe.

",GregHuntMP,623,167,Australia
2020-07-31 01:45:38+00:00,1289014324288278529,"This morning’s AUSMAT and ADF briefing, led by Executive Leader VACRC Joe Buffone and Chief Nursing Officer Alison McMillan, at the Victorian Aged Care Response Centre. ",GregHuntMP,28,3,Australia
2020-07-27 21:30:08+00:00,1287862862636027905,"Today, on World Hepatitis Day, Australia remains on track to eliminate hepatitis C as a public health threat by 2030

The Morrison Govt is investing more than $45m in five National Blood Borne Viruses &amp; Sexually Transmissible Infections strategies to save lives and protect lives ",GregHuntMP,39,6,Australia
2020-07-27 08:31:24+00:00,1287666888730980354,"Deeply saddened by the passing of Dr Harry Nespolon.

He was a passionate advocate for General Practitioners, and even more so, their patients - the Australian people.

My condolences to Harry’s family, especially Lindy, Hannah and Ella, at this difficult time.

STATEMENT: ",GregHuntMP,170,20,Australia
2020-07-27 03:58:14+00:00,1287598142377144321,"121 Men’s Sheds across Australia will share in $500,000 in the latest funding round of the National Shed Development Programme.

Men’s Sheds help men find social support, while being engaged in meaningful community projects.

Media Release -  ",GregHuntMP,75,16,Australia
